ADMITTEDQUOTE,ADMITTEDVALUE,BOARDID,CLOSE,HIGH,LEGALCLOSEPRICE,LOW,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3TRADESVALUE,MP2VALTRD,NUMTRADES,OPEN,SECID,SHORTNAME,TRADEDATE,TRADINGSESSION,VALUE,VOLUME,WAPRICE,WAVAL
7.966,42576869.6,TQBR,8.006,8.02,8.006,7.856,7.966,7.966,42576869.6,42576869.6,1007,7.856,MAGN,ММК,2014-10-13,3,42586296.8,5345800,7.966,
8.125,86397078.1,TQBR,8.19,8.216,8.19,8.001,8.125,8.125,86397078.1,86397078.1,1876,8.053,MAGN,ММК,2014-10-14,3,86398688.7,10633700,8.125,
8.182,60238423.9,TQBR,8.166,8.239,8.166,8.08,8.182,8.182,60238423.9,60238423.9,1747,8.201,MAGN,ММК,2014-10-15,3,60269587.7,7366500,8.182,
8.089,182517154.9,TQBR,8.16,8.219,8.16,7.963,8.089,8.089,182517154.9,182517154.9,2981,8.219,MAGN,ММК,2014-10-16,3,182520442.5,22565100,8.089,
8.15,95217730.1,TQBR,8.176,8.218,8.176,8.04,8.15,8.15,95217730.1,95217730.1,1980,8.171,MAGN,ММК,2014-10-17,3,95430176.1,11709400,8.15,
8.179,54090594.4,TQBR,8.188,8.23,8.188,8.135,8.179,8.179,54090594.4,54090594.4,1440,8.135,MAGN,ММК,2014-10-20,3,54091407.9,6613200,8.179,
8.223,71206240.6,TQBR,8.241,8.288,8.241,8.163,8.223,8.223,71206240.6,71206240.6,1563,8.235,MAGN,ММК,2014-10-21,3,71215299.1,8660400,8.223,
8.137,69260937.7,TQBR,7.98,8.285,7.98,7.975,8.137,8.137,69260937.7,69260937.7,2167,8.27,MAGN,ММК,2014-10-22,3,69285747.7,8514500,8.137,
7.703,180112791.4,TQBR,7.654,7.96,7.654,7.52,7.703,7.703,180112791.4,180112791.4,3981,7.946,MAGN,ММК,2014-10-23,3,180162056.6,23387100,7.703,
7.814,102214680.4,TQBR,7.956,7.956,7.956,7.625,7.814,7.814,102214680.4,102214680.4,2624,7.675,MAGN,ММК,2014-10-24,3,102502492.9,13118200,7.814,
8.33,264882481.0,TQBR,8.571,8.584,8.571,7.998,8.33,8.33,264882481.0,264882481.0,5025,8.0,MAGN,ММК,2014-10-27,3,265323281.0,31853800,8.329,
8.983,357362535.6,TQBR,9.15,9.175,9.15,8.58,8.983,8.983,357362535.6,357362535.6,7036,8.58,MAGN,ММК,2014-10-28,3,358154469.6,39875100,8.982,
9.277,284754294.2,TQBR,9.312,9.467,9.312,9.103,9.277,9.277,284754294.2,284754294.2,6083,9.203,MAGN,ММК,2014-10-29,3,284805831.0,30699600,9.277,
9.3,215069977.3,TQBR,9.2,9.43,9.2,9.187,9.3,9.3,215069977.3,215069977.3,3922,9.28,MAGN,ММК,2014-10-30,3,215079257.3,23125700,9.3,
9.383,193464810.8,TQBR,9.417,9.45,9.417,9.251,9.383,9.383,193464810.8,193464810.8,3111,9.251,MAGN,ММК,2014-10-31,3,193470361.4,20620300,9.383,
9.748,193329115.4,TQBR,9.727,9.85,9.727,9.37,9.748,9.748,193329115.4,193329115.4,3871,9.37,MAGN,ММК,2014-11-03,3,193335674.4,19833400,9.748,
9.995,335013249.8,TQBR,10.09,10.209,10.09,9.511,9.995,9.995,335013249.8,335013249.8,7191,9.665,MAGN,ММК,2014-11-05,3,335130196.3,33531000,9.995,
10.272,257990238.6,TQBR,10.04,10.42,10.04,10.0,10.272,10.272,257990238.6,257990238.6,5499,10.176,MAGN,ММК,2014-11-06,3,257994309.0,25117400,10.272,
10.103,257617658.6,TQBR,10.122,10.3,10.122,9.953,10.103,10.103,257617658.6,257617658.6,5784,10.0,MAGN,ММК,2014-11-07,3,258912658.6,25628800,10.102,
10.655,417057291.6,TQBR,11.13,11.195,11.13,10.183,10.655,10.655,417057291.6,417057291.6,7639,10.288,MAGN,ММК,2014-11-10,3,417070666.0,39144500,10.655,
11.365,733528896.6,TQBR,11.4,11.7,11.4,10.885,11.365,11.365,733528896.6,733528896.6,13164,11.15,MAGN,ММК,2014-11-11,3,733907996.6,64576500,11.365,
11.435,340489473.0,TQBR,11.401,11.85,11.401,11.256,11.435,11.435,340489473.0,340489473.0,7376,11.85,MAGN,ММК,2014-11-12,3,340490658.0,29774900,11.435,
11.164,242359934.4,TQBR,11.01,11.498,11.01,10.87,11.164,11.164,242359934.4,242359934.4,5591,11.301,MAGN,ММК,2014-11-13,3,242721566.4,21740300,11.165,
11.069,235836362.4,TQBR,11.19,11.25,11.19,10.701,11.069,11.069,235836362.4,235836362.4,5114,10.905,MAGN,ММК,2014-11-14,3,236067548.4,21327500,11.069,
11.579,347456429.8,TQBR,11.685,11.799,11.685,11.2,11.579,11.579,347456429.8,347456429.8,7087,11.2,MAGN,ММК,2014-11-17,3,347468749.8,30009700,11.579,
11.83,369383131.5,TQBR,11.77,12.068,11.77,11.651,11.83,11.83,369383131.5,369383131.5,7302,11.802,MAGN,ММК,2014-11-18,3,369830427.3,31261800,11.83,
